,Postcode,PERCENT PACIFIC ISLANDER,PERCENT HISPANIC LATINO,PERCENT AMERICAN INDIAN,PERCENT ASIAN NON HISPANIC,PERCENT WHITE NON HISPANIC,PERCENT BLACK NON HISPANIC,PERCENT OTHER ETHNICITY,PERCENT ETHNICITY UNKNOWN,Organization Name,Borough,Latitude,Longitude,Total Final Award
196,10012,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"PEN American Center, Inc.",Manhattan,40.724831,-73.997269,43730
197,10012,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Storefront for Art and Architecture,Manhattan,40.721318,-73.996984,18750
198,10013,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Alarm Will Sound, Inc.",Brooklyn,,,19950
199,10013,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,ApexArt Curatorial Program,Manhattan,40.719084,-74.004654,23330
200,10013,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,Artists Space,Manhattan,40.717634,-74.002233,21980
201,10013,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,Battery Dance Corporation,Manhattan,40.718112,-74.002958,54570
202,10013,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Camera Club of New York, Inc.",Manhattan,40.718142,-73.998954,25980
203,10013,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Canopy Canopy Canopy, Inc.",Manhattan,40.718752,-74.000996,36320
204,10013,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Chinese American Arts Council, Inc.",Manhattan,40.720602,-74.000848,7500
205,10013,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Church Street School for Music and Art, Inc.",Manhattan,40.718664,-74.004452,21000
206,10013,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Design Trust for Public Space, Inc.",Manhattan,40.717363,-74.006897,5000
207,10013,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Dova, Inc.",Manhattan,40.720404,-74.00544,21300
208,10013,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,Downtown Community Television Center,Manhattan,40.717324,-74.00154,72280
209,10013,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Drama League of New York, Inc.",Manhattan,40.72008,-74.005184,19910
210,10013,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Drawing Center, Inc.",Manhattan,40.722268,-74.002753,38010
211,10013,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Flea Theater, Inc.",Manhattan,40.718664,-74.004452,76020
212,10013,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"H.T. Dance Company, Inc.",Manhattan,40.716092,-73.999203,61960
213,10013,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Home for Contemporary Theatre & Art, Ltd.",Manhattan,40.724971,-74.004477,129810
214,10013,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"House Foundation for the Arts, Inc.",Manhattan,40.720404,-74.00544,5000
215,10013,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,Independent Curators International,Manhattan,40.71871,-74.002482,20270
216,10013,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,Leslie-Lohman Museum of Gay and Lesbian Art,Manhattan,40.721705,-74.003204,181300
217,10013,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,Mary Miss / City as Living Laboratory,Manhattan,40.718559,-74.010433,5000
218,10013,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,Museum of Chinese in the Americas,Manhattan,40.716092,-73.999203,123020
219,10013,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Music at the Anthology, Inc.",Brooklyn,40.708935,-73.959386,8400
220,10013,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"New Dance Alliance, Inc.",Manhattan,40.717398,-74.010198,17700
221,10013,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,New York Public Radio,Manhattan,40.726615,-74.005617,151260
222,10013,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Primary Information, Inc.",Manhattan,40.722575,-74.004174,22500
223,10013,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,Queer/Art Inc.,Manhattan,40.71952,-73.99785,37500
224,10013,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Racing Thoughts, Inc.",Manhattan,40.720014,-74.009102,7500
225,10013,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Soho Repertory Theatre, Inc.",Manhattan,40.71871,-74.002482,53480
226,10013,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Theater Talk Productions, Inc.",Manhattan,40.721304,-73.998734,5000
227,10013,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"WaxFactory, Inc.",Manhattan,,,8180
228,10013,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Women Make Movies, Inc.",Manhattan,40.720978,-74.00053,32810
229,10013,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Wooster Group, Inc.",Manhattan,,,96620
230,10013,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Writers Guild of America, East Foundation",Manhattan,40.724658,-74.007753,25200
231,10014,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Bang Group, Inc.",Manhattan,40.734943,-74.007516,19950
232,10014,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Cherry Lane Alternative, Inc.",Manhattan,40.731451,-74.005203,18750
233,10014,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Children's Museum of the Arts,Manhattan,40.7274,-74.008006,108000
234,10014,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Council of Literary Magazines and Presses,Manhattan,40.73273,-74.008129,38060
235,10014,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Film Forum, Inc.",Manhattan,40.728493,-74.00425,83000
236,10014,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Foundation for Contemporary Arts, Inc.",Manhattan,40.738354,-74.006477,95000
237,10014,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Friends of the High Line,Manhattan,40.739587,-74.008036,74750
238,10014,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Greenwich Village Orchestra,Manhattan,,,18750
239,10014,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Herbert Berghof Studio,Manhattan,40.736299,-74.007495,31250
240,10014,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"IRT Theater, Inc.",Manhattan,40.73273,-74.008129,7500
241,10014,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Lesbian & Gay Big Apple Corps,Manhattan,40.733529,-74.004352,30660
242,10014,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Martha Graham Center of Contemporary Dance, Inc.",Manhattan,40.736955,-74.008494,102890
243,10014,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Monica Bill Barnes & Company, Inc.",Manhattan,40.735621,-74.002818,19950
244,10014,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Rattlestick Productions, Inc.",Manhattan,40.736027,-74.001855,19950
245,10014,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Rector, Church Wardens, Vestrymembers of the Church of St. Luke in the Field",Manhattan,40.732522,-74.006498,18750
246,10014,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Slice Literary, Inc.",Brooklyn,,,11250
247,10014,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Soho Think Tank, Inc.",Manhattan,40.73273,-74.008129,22500
248,10014,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Theatre for a New Audience,Manhattan,40.73273,-74.008129,107180
249,10014,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Washington Square Association Music Fund,Manhattan,,,23750
250,10014,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"White Columns, Inc.",Manhattan,40.738763,-74.008332,31250
251,10016,0.00,0.53,0.00,0.00,0.00,0.47,0.00,0.00,"Either/Or, Inc.",Manhattan,40.74432,-73.978787,7500
252,10016,0.00,0.53,0.00,0.00,0.00,0.47,0.00,0.00,"Episcopal Actors' Guild of America, Inc.",Manhattan,40.745208,-73.9866,44750
253,10016,0.00,0.53,0.00,0.00,0.00,0.47,0.00,0.00,"Feminist Press, Inc.",Manhattan,40.748822,-73.984268,38220
254,10016,0.00,0.53,0.00,0.00,0.00,0.47,0.00,0.00,"Games for Change, Inc.",Manhattan,40.748147,-73.983889,19900
255,10016,0.00,0.53,0.00,0.00,0.00,0.47,0.00,0.00,"New American Cinema Group, Inc.",Manhattan,40.745646,-73.982378,7500
256,10016,0.00,0.53,0.00,0.00,0.00,0.47,0.00,0.00,"New York Women in Film & Television, Inc.",Manhattan,40.751374,-73.981817,31250
257,10016,0.00,0.53,0.00,0.00,0.00,0.47,0.00,0.00,Pierpont Morgan Library,Manhattan,40.749387,-73.981763,113000
258,10016,0.00,0.53,0.00,0.00,0.00,0.47,0.00,0.00,"Publicolor, Inc.",Manhattan,40.746333,-73.983991,69270
259,10016,0.00,0.53,0.00,0.00,0.00,0.47,0.00,0.00,"Spanish Theatre Repertory Company, Ltd.",Manhattan,40.741889,-73.982606,194010
260,10016,0.00,0.53,0.00,0.00,0.00,0.47,0.00,0.00,Turtle Bay Music School,Manhattan,40.746742,-73.972741,52930
261,10016,0.00,0.53,0.00,0.00,0.00,0.47,0.00,0.00,"Village Halloween Parade, Inc.",Manhattan,,,22500
262,10017,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Chashama, Inc.",Manhattan,40.750714,-73.974295,39800
263,10017,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Creative Ammo, Inc.",Manhattan,40.752417,-73.980448,7800
264,10017,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Educational Theater of New York, Inc.",Manhattan,40.752355,-73.972266,16800
265,10017,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Ethel's Foundation for the Arts,Manhattan,40.751969,-73.97523,20340
266,10017,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Japan Society, Inc.",Manhattan,40.75236,-73.968404,60000
267,10017,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Making Books Sing, Inc.",Manhattan,40.751943,-73.969339,50200
268,10017,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Works and Process, Inc.",Manhattan,40.752328,-73.973324,43750
269,10017,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Young Adult Institute, Inc.",Manhattan,40.750256,-73.973256,20900
270,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Alliance of Resident Theatres / New York, Inc.",Manhattan,40.753612,-73.992417,250250
271,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,America SCORES New York,Manhattan,,,5000
272,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"American Symphony Orchestra, Inc.",Manhattan,40.75423,-73.990468,30000
273,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Arts Connection, Inc.",Manhattan,40.753612,-73.992417,380380
274,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Barrow Group, Inc.",Manhattan,40.753755,-73.9932,18750
275,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Baryshnikov Dance Foundation, Inc.",Manhattan,40.756058,-73.996759,62080
276,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Camera News, Inc.",Manhattan,40.754296,-73.991944,23040
277,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Concerts in Motion, Inc.",Manhattan,40.755237,-73.992864,21220
278,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,Creative Arts Workshops for Kids,Manhattan,40.753612,-73.992417,39810
279,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Free Arts for Abused Children of New York City, Inc.",Manhattan,40.754531,-73.987086,18750
280,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Gingold Theatrical Group, Inc.",Manhattan,40.753612,-73.992417,22500
281,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Girls Write Now, Inc.",Manhattan,40.753475,-73.990594,43750
282,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Hell's Kitchen, NY Chapter of SPEBSQSA, Inc.",Manhattan,,,15260
283,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,Horticultural Society of New York,Manhattan,40.752465,-73.988237,65850
284,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Jose Limon Dance Foundation, Inc.",Manhattan,40.754946,-73.992175,69260
285,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Keen Theater Company, Inc.",Manhattan,40.753612,-73.992417,19950
286,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Learning Through an Expanded Arts Program, Inc.",Manhattan,40.75395,-73.992193,19390
287,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Lower East Side Printshop, Inc.",Manhattan,40.754318,-73.99263,86450
288,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"MA-YI Filipino Theatre Ensemble, Inc.",Manhattan,40.753612,-73.992417,33250
289,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,Manhattan Graphics Center,Manhattan,40.75535,-73.989334,37500
290,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"MasterVoices, Inc.",Manhattan,40.754707,-73.986753,18750
291,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"National Asian American Theatre Co., Inc.",Manhattan,40.753612,-73.992417,37500
292,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"National Guild for Community Arts Education, Inc.",Manhattan,40.753612,-73.992417,18750
293,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,New Perspectives Theatre Company,Manhattan,40.756099,-73.996856,15000
294,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"New York Youth Symphony, Inc.",Manhattan,40.753818,-73.985696,45190
295,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,Origin Theatre Company,Manhattan,40.753612,-73.992417,22800
296,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Pan Asian Repertory Theatre, Inc.",Manhattan,40.753612,-73.992417,83000
297,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Playwrights Realm, Inc.",Manhattan,40.753612,-73.992417,19020
298,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,Playwrights' Preview Productions,Manhattan,40.754477,-73.991814,21330
299,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Primary Stages Company, Inc.",Manhattan,40.754946,-73.992175,33000
300,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Prospect Theater Company, Inc.",Manhattan,40.753612,-73.992417,22500
301,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Roundabout Theatre Company, Inc.",Manhattan,40.754576,-73.989363,202180
302,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Saratoga International Theater Institute, Inc.",Manhattan,40.753612,-73.992417,18750
303,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"St. Luke's Chamber Ensemble, Inc.",Manhattan,40.756058,-73.996759,102490
304,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Stuttering Association for the Young, Inc.",Manhattan,40.753475,-73.990594,43750
305,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Tectonic Theater Project, Inc.",Manhattan,40.753612,-73.992417,20490
306,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Theatre Development Fund, Inc.",Manhattan,40.753612,-73.992417,431690
307,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Theatre Lab, Inc.",Manhattan,40.754151,-73.994077,15000
308,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,Transport Group,Manhattan,40.753612,-73.992417,37760
309,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Variations Theatre Group, Inc.",Manhattan,40.753755,-73.9932,11250
310,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Working Theatre Company, Inc.",Manhattan,40.753612,-73.992417,81590
311,10018,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"ZGD, Inc.",Manhattan,40.754079,-73.990154,22500
312,10019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"52nd Street Project, Inc.",Manhattan,40.766661,-73.990365,87420
313,10019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Actors' Fund of America,Manhattan,40.760103,-73.983973,34750
314,10019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Alvin Ailey Dance Foundation, Inc.",Manhattan,,,210630
315,10019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Amas Musical Theatre, Inc.",Manhattan,40.763125,-73.984182,22500
316,10019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,American Composers Orchestra,Manhattan,40.764261,-73.983037,64300
317,10019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"An Claidheamh Soluis, Inc.",Manhattan,40.766183,-73.993394,197250
318,10019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Ars Nova Theater I, Inc.",Manhattan,40.767432,-73.990523,84750
319,10019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Art Students League of New York,Manhattan,40.765894,-73.980896,31000
320,10019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Artist Coworking Space Inc.,Manhattan,40.765975,-73.991,7500
321,10019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C4 Choral Composer Conductor Collective,Manhattan,40.765975,-73.991,7500
322,10019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Circle in the Square Theatre School, Inc.",Manhattan,40.761574,-73.983962,18750
323,10019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Dancing Classrooms, Inc.",Manhattan,40.762731,-73.978341,43910
324,10019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Ensemble Studio Theatre, Inc.",Manhattan,40.766642,-73.992538,31250
325,10019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Manhattan Class Company, Inc.",Manhattan,40.766411,-73.991989,30040
326,10019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Museum of Arts & Design,Manhattan,,,93340
327,10019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,National Choral Council,Manhattan,40.761964,-73.983684,33250
328,10019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Paley Center for Media,Manhattan,40.760445,-73.977829,16950
329,10019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,WNET,Manhattan,40.762074,-73.986275,58880
330,10019,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Young Concert Artists, Inc.",Manhattan,40.766481,-73.981809,30000
331,10021,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,American Friends of the Ludwig Foundation of Cuba,Manhattan,40.770365,-73.96806,32380
332,10021,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Bohemian Benevolent and Literary Assocation of the City of New York,Manhattan,,,27500
333,10021,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Clarion Music Society, Inc.",Manhattan,,,20850
334,10021,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Frick Collection,Manhattan,40.771054,-73.967749,21950
335,10021,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Friends of the Upper East Side Historic Districts,Manhattan,40.769356,-73.962995,31590
336,10021,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Kweli Journal, Inc.",Manhattan,,,7500
337,10021,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Whitney Museum of American Art,Manhattan,40.773457,-73.964199,120920
338,10022,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Aks Chorale, Inc.",Manhattan,40.754801,-73.964447,7500
339,10022,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,Climate Museum,Brooklyn,40.660244,-74.001532,22500
340,10022,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,French Institute-Alliance Francaise,Manhattan,40.764091,-73.970684,31260
341,10022,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,Municipal Art Society of New York,Manhattan,40.758888,-73.974855,24860
342,10022,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Palissimo, Inc.",Manhattan,40.754889,-73.964653,11250
343,10022,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Public Art Fund, Inc.",Manhattan,40.760324,-73.975584,80930
344,10022,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Volunteer Lawyers for the Arts, Inc.",Manhattan,40.760324,-73.975584,66500
345,10022,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"York Theatre Company, Inc.",Manhattan,,,23750
346,10022,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"Young Audiences New York, Inc.",Manhattan,,,130360
347,10023,0.00,0.43,0.00,0.14,0.00,0.43,0.00,0.00,American Symphony Orchestra League,Manhattan,40.769303,-73.983003,30000
348,10023,0.00,0.43,0.00,0.14,0.00,0.43,0.00,0.00,"Art of the Early Keyboard, Inc.",Manhattan,40.778865,-73.980145,7650
349,10023,0.00,0.43,0.00,0.14,0.00,0.43,0.00,0.00,"Chamber Music Society of Lincoln Center, Inc.",Manhattan,40.773626,-73.983591,31000
350,10023,0.00,0.43,0.00,0.14,0.00,0.43,0.00,0.00,Contemporaneous Inc.,Brooklyn,,,7500
351,10023,0.00,0.43,0.00,0.14,0.00,0.43,0.00,0.00,"Corona Youth Music Project, Inc.",Queens,,,28510
352,10023,0.00,0.43,0.00,0.14,0.00,0.43,0.00,0.00,"Doing Art Together, Inc.",Manhattan,40.769158,-73.982429,25600
353,10023,0.00,0.43,0.00,0.14,0.00,0.43,0.00,0.00,"Early Music Foundation, Inc.",Manhattan,40.773809,-73.978211,22500
354,10023,0.00,0.43,0.00,0.14,0.00,0.43,0.00,0.00,Elaine Kaufman Cultural Center/Lucy Moses School for Music and Dance,Manhattan,40.774919,-73.982745,209250
355,10023,0.00,0.43,0.00,0.14,0.00,0.43,0.00,0.00,Film Society of Lincoln Center,Manhattan,40.773742,-73.983865,22700
356,10023,0.00,0.43,0.00,0.14,0.00,0.43,0.00,0.00,"Instituto Arte Teatral Internacional, Inc.",Manhattan,40.776727,-73.977188,23850
357,10023,0.00,0.43,0.00,0.14,0.00,0.43,0.00,0.00,"Jewish Community Center in Manhattan, Inc.",Manhattan,40.781014,-73.979891,18140
358,10023,0.00,0.43,0.00,0.14,0.00,0.43,0.00,0.00,"Jupiter Symphony of New York, Inc.",Manhattan,40.775704,-73.982659,19950
359,10023,0.00,0.43,0.00,0.14,0.00,0.43,0.00,0.00,"Kundiman, Inc.",Manhattan,40.770141,-73.984974,23040
360,10023,0.00,0.43,0.00,0.14,0.00,0.43,0.00,0.00,"Landmark West, Inc.",Manhattan,40.773595,-73.979594,19950
361,10023,0.00,0.43,0.00,0.14,0.00,0.43,0.00,0.00,"Lyric Chamber Music Society of New York, Inc.",Manhattan,40.77143,-73.980335,7500
362,10023,0.00,0.43,0.00,0.14,0.00,0.43,0.00,0.00,"Metropolitan Opera Association, Inc.",Manhattan,40.772031,-73.98275,116380
363,10023,0.00,0.43,0.00,0.14,0.00,0.43,0.00,0.00,"Metropolitan Opera Guild, Inc.",Manhattan,40.773626,-73.983591,44660
364,10023,0.00,0.43,0.00,0.14,0.00,0.43,0.00,0.00,"On Site Opera, Inc.",Manhattan,,,22500
365,10023,0.00,0.43,0.00,0.14,0.00,0.43,0.00,0.00,"Out of the Box Theatre Company, Inc.",Manhattan,40.78214,-73.983939,7500
366,10023,0.00,0.43,0.00,0.14,0.00,0.43,0.00,0.00,Pantomonium Productions,Manhattan,40.769998,-73.982739,11250
367,10023,0.00,0.43,0.00,0.14,0.00,0.43,0.00,0.00,"Philharmonic - Symphony Society of New York, Inc.",Manhattan,40.772473,-73.982421,237010
368,10023,0.00,0.43,0.00,0.14,0.00,0.43,0.00,0.00,"School of American Ballet, Inc.",Manhattan,40.773626,-73.983591,106210
369,10023,0.00,0.43,0.00,0.14,0.00,0.43,0.00,0.00,"Shadow Box Theatre, Inc.",Manhattan,40.782036,-73.98287,64860
370,10023,0.00,0.43,0.00,0.14,0.00,0.43,0.00,0.00,"Studio in a School Association, Inc.",Manhattan,40.77422,-73.989237,395350
371,10023,0.00,0.43,0.00,0.14,0.00,0.43,0.00,0.00,"Vivian Beaumont Theater, Inc.",Manhattan,40.773621,-73.983619,122670
372,10023,0.00,0.43,0.00,0.14,0.00,0.43,0.00,0.00,"Vocal Ease, Inc.",Manhattan,40.779876,-73.982553,19700
373,10023,0.00,0.43,0.00,0.14,0.00,0.43,0.00,0.00,"Women's Project and Productions, Inc.",Manhattan,40.774058,-73.988681,63630
374,10023,0.00,0.43,0.00,0.14,0.00,0.43,0.00,0.00,Young Men's Christian Association of Greater New York,Manhattan,40.770689,-73.980465,18750
375,10023,0.00,0.43,0.00,0.14,0.00,0.43,0.00,0.00,"Young People's Chorus of New York City, Inc.",Manhattan,40.772281,-73.980363,153750
376,10024,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.25,"Amor Artis, Inc.",Manhattan,,,11250
377,10024,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.25,"Ballet Hispanico of New York, Inc.",Manhattan,40.78917,-73.972525,106770
378,10024,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.25,Children's Museum of Manhattan,Manhattan,40.785946,-73.976961,350000
379,10024,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.25,"DMF Youth, Inc.",Manhattan,40.78727,-73.98012,8400
380,10024,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.25,Drilling Company Theatrical Productions,Manhattan,40.78414,-73.9746,11250
381,10024,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.25,Freestyle Repertory Theatre,Manhattan,40.786769,-73.972866,16580
382,10024,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.25,Goddard Riverside Community Center,Manhattan,40.788212,-73.970904,7500
383,10024,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.25,"Great Small Works, Inc.",Manhattan,40.789163,-73.978498,5000
384,10024,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.25,"Hotel Savant Theatre Company, Inc.",Manhattan,40.788007,-73.976747,7500
385,10024,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.25,"JLSC Educational Tour Bus, Inc.",Manhattan,40.785881,-73.981717,99000
386,10024,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.25,New-York Historical Society,Manhattan,40.779265,-73.973743,184060
387,10024,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.25,"Polyhymnia Music Foundation, Inc.",Manhattan,,,7500
388,10024,0.00,0.00,0.00,0.00,0.75,0.00,0.00,0.25,"Randall's Island Park Alliance, Inc.",Manhattan,40.769965,-73.98266,12600
